text,papers
السلام عليكم ورحمه الله وبركاته. عايزة اعرف لو البيت طالع له قرار ازاله كله هل ينفع يتصلح  ولا مهما عملوا ح يتنفذ القرار وفيه ساكنه جدتها اللى ماجره الشقة وهى كانت عائشه مع جدتها حتى توفيت جدتها وبعد سنوات والدتها صاحب البيت رفض ياخد الإيجار عايز أما تاخد فلوس وتمشي أو تاجرها جديد ودلوقتي طالبين منها فلوس تصليح الجيران بيقولوا . العمل ايه,عليك التحدث مع محام مختص في هذه القضايا لتقديم المشورة القانونية الصحيحة والرد على جميع الأسئلة التي تخص حالتك بشكل محدد.
السلام عليكم . عندي سؤال. عندي ورث كبير علية مشاكلة مش معرفة الكل عوز يحل بس ديمن عندل الحل تظهر مشكلة فعرفت ان الموضوع لوراح المحكما هيتحل لان الاوراق كلها ظهرة  وميش مشكلة فيها بس كل واحد من الورثة قاعد علي مكان بياخد ايجراتو فمش عوزين يخلصو وانا قاعد في بيت مكون من ٦ شقق من ساعة المرحومة ماماتت وانا فضيتو عشان الكل ياخد حقو بس دة من حوالي ٣ سنين وكنت بقول مش هلجاء للمحكما بس المدة طالت وانا الفلوس المعيا خلصت وعوز اشوف حل فقلت ااجر الشقق التحت ايدي فهل لو اجرتها هيقلولي فين ايجرها المدة السابقة  واعمل اية بظبط والشقق فيها صيانة لانها مغلقة من حوال ٣سنين ارجو الاهتمام والمشورة,يمكنك البحث عن شركات عقارية محترمة في المنطقة والتعاقد معهم لإدارة العقار وتأجير الشقق بأسعار معقولة.
"السلام عليكم،رافعه قضيه نفقه لطفل وعرفت أن زوجي بيسعي في إجراءات قرض من البنك عشان يقدمه للمحكمه ليقلل نفقه ابنه،،،، ايه الحل ؟!","إذا تبينت صحة المعلومة، يجب التذكير بأن القرض لا يؤثر على النفقة المستحقة للطفل، وأن القضاء ينظر إلى الأدلة والحقائق المقدمة له لاتخاذ قراراته."
استفسار . دلوقتى طلقتى رفعت قضيه بالدهب والفرق بالدهب السعر الجديد . قاضى حكم درجه اولى  بدفع قيمه الدهب الى هو 13 الف ورفض الفرق . بعدين طلقتى رراحت محكمه الاستئناف طلبه بالفرق الدهب . حكمت حكمت امبارح . روحت امبارح لقيت مكتوب فى الأجندة  بعدم الجواز . عاوز اعرف دة معناها ايه,"لا يمكنني تحديد معنى ""عدم الجواز"" بشكل دقيق ومحدد دون معرفة التفاصيل الكاملة للقضية والقانون المعمول به في البلد الذي تقيم فيه."
الزوجه لم تحصل علي التكمين بسبب سباق اب الزوج بعمل طرد لا الشقه ملك اب الزوج. الزوج جاب الزوجه الجديده واقامها مع الزوجه الحاضنه هي ممكن اعمل ايه قانوني,"ومع ذلك، يجب الأخذ في الاعتبار أن الأوضاع الخاصة لكل حالة قد تؤدي إلى نتائج مختلفة، ولذلك يجب التشاور مع محامٍ للحصول على نصيحة قانونية دقيقة."
لو عندنا محل وهناجره واحنا ورثه اخوات . واخواتي مسافرين و اخويا قال امضي باسمه ك متحدث عن كل الورثه . ايه اهم شي يضمنا ان المستاجر مش هايطلع عينا و كمان انا مفيش خطر عليا,"2- تحديد سعر الإيجار وطريقة دفعه: يجب تحديد سعر الإيجار وطريقة دفعه بشكل واضح في الاتفاقية، حتى لا يمكن للمستأجر ادعاء عدم معرفته بالقيمة المتفق عليها."
أرجوكم انا جوزي توفي واخد القائمه ومعرفش مكانها...وأنا قاعده فالشقه وليس لي أولاد منه ابنه بهددني انه يكسر الشقه ماهو موقفي القانوني اعمل ايه بالله عليكم حد يقولي الصح,"عليك الاتصال بمحامي لمساعدتك في تجهيز الوثائق اللازمة، بما في ذلك الأوراق الشخصية للمتوفى وشهادات الوفاة وأي وثائق أخرى ذات الصلة، وإيداع الدعوى لدى المحكمة المختصة."
السلام والرحمة. تقدمت لواحده مطلقه مر ع زواجها السابق 3 سنوات وخطوبه 2 سنتين يعني المنقولات عندها منذ 5 سنوات وصلنا للقائمه ابوها كاتبها ب 300الف يدوب نقل القائمه القديمه بالجديدة ومصمم عليها للعلم اشتكت زوجها السابق بالقائمه بالمحكمة انا ما عندي اعتراض الا ع المبلغ لان 70ف الميه من المنقولات مستخدمه هل هذا ظلم أو افتراء مني اني ارفض المبلغ ارجو المشاوره ف الأمر والنصيحة دون تجني مني عليهم أو تجنيهم عليا,"من ناحية أخرى، إذا تبين أن المنقولات المدرجة في القائمة غير صحيحة أو ملك لشخص آخر، فيمكنك تقديم اعتراض وطلب تعديل القائمة وفقًا للحقائق الجديدة التي تم الكشف عنها."
جماعه فجأه لقيت الماذون بيقولي تعالي خدي قسيمه الطلاق هو انا كده أطلقت غيابي ولا اي,"لا، لا يجوز للماذون أن يطلق أحدًا غيابيًا، بل يجب أن يكون هناك اتصال مباشر بين الشخصين وأن يردد الطلاق الزوجين بأنفسهما."
شخص استخدم توكيل  اداره سياره لحد ميت واستولى علي العربيه لمده ٤ سنوات. واحد الورثه رفع عليه قضيه بالتوكيلات اهتم في الاول وسعي للحل الودي وبعدين كبر .دماغه. ودلوقتى احنا مش عارفين ناخد حقنا منه ازاى بالذات انة عرفت ان القضايا ده بتطول والعربيه لسه معاه. ورفض يسلمها,يجب عليكم تجنب المحادثات غير المسجلة مع الشخص الذي استولى على العربية والبقاء في مراسلات رسمية فيما يتعلق بالحالة.
سلام عليكم ورحمة الله وبركاته. من فضلك عندي استفسار. دلوقتي انا طليقي بيشتغل في حكومة ابو ظبي. وانا عايشة بمصر. كيف اقدر اخد منه نفقة الاولاد على مرتبه الاماراتي وكمان مصاريف المدرسة كل سنة. وهل في طريقة اقدر الزمه انه يدفع النفقة كل شهر بقانون الامارات. شكرا جدا,"بالنسبة لسؤالك عن إجباره على دفع النفقة كل شهر بقانون الإمارات، فإذا تم تحديد النفقة من قبل المحكمة في مصر، يجب الالتزام بما جاء في قرار المحكمة."
