text,answer
"السلام عليكم .انا والدي متوفي و كان قد وقع على عقد ايجار بيت، و لم يسدد مبالغ الايجار ،و غادرنا البيت  .و الان صاحب البيت يريد يشتكي عليي انا ، هل يحق له هذا قانونيا ام لا ؟مع العلم اني لست وريثة والدي لم يترك لي اي ورث .",ومن الأحرى بصاحب العقار التقدم بمطالبة الورثة بسداد المبلغ الذي تم تأجيله وعدم السماح بالإفلات من الدفع وذلك بالتوجه إلى الجهات الرسمية المختصة لفرض حقوقه القانونية بشكل مناسب.
بطاقه ضريبيه من ١٠ سنوات لم تلغىو تمنقل النشاط من اسيوط للقاهره من عاميندلوقتى عايز الغى بتاعتت اسيوطو اعمل ورق فى القاهره هناهل متاح نقل للبطاقه؟ ولا لازم الغى هناك و اعمل هنا,"وعند نقل النشاط وإنشاء عمل جديد في القاهرة، يجب تقديم طلب للحصول على بطاقة ضريبية جديدة بها معلومات النشاط الجديد."
لينا منزل ورثة ولينا جيران بلطجى عايزين يشترو البيت بالبخس واحنا طبعا مش راضين بيهددونه انهم هيخدوه البيت بالعافية  واحنا سيبين البيت وقفلينه لأنهم بيعملوه معانا مشاكل وبيعمله مشاكل مع اى حد فى الشارع ولسه عملين جريمة قتل لجار ليهم برضوه  واتسجن منهم واحد بس هم عائلة كبيرة اى الحل,"ثانيًا، بخصوص المشاكل المحتملة مع الجيران البلطجية، يمكنك التوجه إلى السلطات المحلية والإبلاغ عن المشكلة."
سلام عليكم علي لو كان مرفوع عليا قضيه ضرب  وخدت فيها براءه والنيابه استأنفت واتحددت جلسه ممكن اخد حكم فيها وأحضر الجلسه ولا محضرش,"عليك حضور الجلسة القادمة، حيث يتم نظر الاستئناف وإصدار الحكم."
مساء الخير لو عندي قضيه هتحبس فيهاعلي زمه غرامه ماليه هل ممكن اعمل ورق شهادة عدم الميسره  اللي من العقارات والمرور من دلوقتي عشان أقدمه ومطولش في الحبس ويكون جاهز ولا لازم اعمله من جوه,"أولاً، يجب أن تعلم أن شهادة عدم المماطلة (وهي الشهادة التي تعني عدم وجود أي مستحقات مالية مترتبة عليك) يجب أن تكون حصرية لكل جهة."
ممكن اعرف هل اعلام الوراثه بيقول بس ان دول هما الورثه الشرعيين ولا هو كمان اللي بيقسم يعني لو اخوات اتفقوا علي مثلا كل واحد ليه ايه هل اعلان الوراثه ممكن يغير حاجه ف الكلام ده ولا هو مجرد مستند رسمي وخلاص وهل في اي ضرايب او حاجه بتيجي بسبب اعلان الوراثه او بعده يعني علي البيت,"ويمكن أن يتم الاتفاق على التحادث أكثر من الأشخاص إلى وضع مختلف عن توزيع الوراثة، ولكن الإعلام بالوراثة سيحدد بشكل رسمي من يحق له الحصول على الممتلكات الخاصة بالمتوفى."
ممكن حد يفهمني حكم الاستئناف دا قبول وسقوط والقضاء مجدد بتغريم المتهم مبلغ 10000 جنيه وأمرت المحكمة باإيقاف تنفيذ العقوبة لمدة ثلاث سنوات,"ومع ذلك، تم تأجيل تنفيذ الحكم لمدة ثلاث سنوات، ويعني ذلك أنه إذا ارتكب المتهم أي جريمة خلال هذه الفترة، يمكن تنفيذ الحكم عليه."
ما هي شروط عقد قران لغير حملة ومقيمي الجواز الأردني في المحاكم الشرعيه الاردنيه؟ في شب سوري مقيم ببريطانيا ومعه أقامه بريطانيه خاطب بنت سوريه مقيمه بسوريا وجنسيتها سوريه بدهم يلتقوا هون بالأردن ويتزوجوا   عشان ياخذها معه لبريطانيا ومعاملتها جاهزه من بريطانيا سؤال : مسموح يتم عقد زواجهم بالمحاكم الأردنيه كونهم ما معهم الجنسيه ولا الاقامه الأردنيه واذا انه مسموح شو هي الأوراق والشروط الازمه حتى يجهزوها؟,يمكن عقد الزواج في المحاكم الشرعية الأردنية بموجب الأحكام الشرعية للزواج ما لم يكن مخالفاً للقوانين والأنظمة الأردنية.
كنت امتلك مكتب مقاولات و لم اقم بأي أعمال فقمت بوقف النشاط وتسليم البطاقه الضريبية لمصلحة الضرائب وبعد ثلاث سنوات فوجئت ان الملف الضريبي يقول انني لا زلت امارس النشاط رغم ان اخطار التوقف والبطاقه الضريبية موجوده في الملف فهل يمكن رفع قضيه علي الضرائب لحل هذه المشكله,يجب عليك التواصل مع محامي مختص في القضايا الضريبية للمساعدة في تحضير الأدلة وتمثيلك أمام المحكمة.
جاري فاتح علي بيتي شباك وبيرمي منه زبالة وحاطط شكاير تحت شباكي الملاصق لبيته ولما باكلمه بيعند ومراته بتشتمني وصوتها عال في الشارع وكذلك ابنها يشتمني ويهددني بفتح بطني لو شلت الشكاير  بتاعته من تحت شباكي طبعا وبيربوا بط وفراخ في خزانة سلم امام شباكي بحيث لما افتح اشم الريحة ناهيكم عن صوت الطيور وللعلم هما بيرموا بلاهم وانا قادر بفضل الله اضربه ولكن انا رجل متعلم وعندي كرامتي فكيف اتعامل مع هؤلاء الجيران بالقانون كي اردعهم عن ما يفعلون  وارجوكم بلاش موضوع بيع البيت,"4- في حالة عدم فعالية الشكوى، يمكنك مراجعة محامي قانوني لتقديم دعوى قانونية ضد الجيران المتسببين في هذه المشكلة."
لو في حكم نفاء من الشهر العقاري ضمن المحكمة من سنه ١٩٧١ بخصوص عقودات بيع إبتدائية لأرض زراعية اكشف علي صحته ازاي لانه مع الخصم ضدي واجيب العقودات دي منين وازاي علشان لو الارض من حقه ياخدها ,"إذا كان الحكم الصادر في المحكمة عام 1971 صدر بشكل نهائي وليس قابل للاستئناف، فلا يمكن الطعن فيه أو العودة إليه، وعليك الالتزام به، واحترام حق الملكية للخصم."
